created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Download the Wion News App now: https://t.co/Rfyj2NPbKh,,,,,,,,,,,,Neutral
-Shared via WION,0.0,0,0.0,0.0,en,173039373.0,1463657571349237761,Rkooverjee,https://twitter.com/Rkooverjee/status/1463657571349237761,,,Neutral
Wed Nov 24 23:55:32 +0000 2021,1.463657569914925e+18,"Yes, I totally believe Aaron Rodgers because he’s always so hones. .oh wait.   Also, I had Covid toe last year before vaccines. You wouldn’t have been able to see it on camera. He’s a liar.",0.0,0.0,0,1.0,en,182403730,1463657569914925062,HawkeyeBrooke,https://twitter.com/HawkeyeBrooke/status/1463657569914925062,Positive
Wed Nov 24 23:55:26 +0000 2021,1.4636575446609592e+18,"@cutegirl42kiss @Solyrz antibodies + vaccine makes you less likely to contract covid than just antibodies themselves, and encouraging people to not get vaccinated just because they think they have antibodies encourages people to seek out infection like her which will lead to deaths/needless infections",0.0,2.0,0,9.0,en,882749233702371329,1463620933969657867,NoWafflezForU,https://twitter.com/NoWafflezForU/status/1463657544660959237,Positive
Wed Nov 24 23:55:20 +0000 2021,1.4636575181612275e+18,"@ggfundraise @DaveTelvick @SuzMcBrideBooks Richard is not on good terms with Science or Intellect… much like Don The Con. UNvaccinated citizens are dying this year… 88% to 91% of Covid deaths, tragically, are of those who bought into crazy vaccine conspiracy theories…Trump even said to get vaccinated but was booed.",0.0,0.0,0,0.0,en,1138143851682586624,1463192183880749068,BeethovensSide1,https://twitter.com/BeethovensSide1/status/1463657518161227779,Negative
Sat Nov 27 23:59:52 +0000 2021,1.4647458229444362e+18,"has anyone who’s received the covid vaccine, boosters etc noticed sudden weight gain following their booster shot? a family member of mine is experiencing extreme weight gain following her booster shot. 5’2 &amp  stable around 120 lbs her entire life.. extremely healthy etc.",0.0,1.0,0,3.0,en,1662874987,1464745822944436225,mini_lexiii,https://twitter.com/mini_lexiii/status/1464745822944436225,Neutral
Sat Nov 27 23:59:43 +0000 2021,1.4647457852501071e+18,@thrasherxy I worked at the in-take desk of a Pfizer Covid-19 vaccine clinic for 7 months.  NO ONE was ever asked about their insurance status.  Anyone who tried to show their proof of insurance was told very politely to put their card away &amp  that there would be no charge to them.,0.0,2.0,1,4.0,en,1279850180985184256,1464477546297368580,Critters2101,https://twitter.com/Critters2101/status/1464745785250107393,Neutral
Sat Nov 27 23:59:41 +0000 2021,1.4647457770963763e+18,COVID would've ended if the idiotic right did not spread lies about the vaccine and shame those who took it.,0.0,3.0,0,1.0,en,1261454651074859009,1464745777096376320,BlueEagle28,https://twitter.com/BlueEagle28/status/1464745777096376320,Negative
Sat Nov 27 23:59:40 +0000 2021,1.4647457742863565e+18,Reminds me of how this guy I gave a shot to got his first covid vaccine so he can go to a damn bills game 🤣🤣🤣 I think it was a game we lost too 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0,0.0,0,1.0,en,931008464037515264,1464745774286356481,knafehh,https://twitter.com/knafehh/status/1464745774286356481,Negative
Sat Nov 27 23:59:36 +0000 2021,1.464745757051961e+18,"If it turns out, mothers forced into fear have taken a vaccine"" that led to their child dying, we won't know the truth until this covid nonsense is over.  Much like what happens to those who taken the jab and died, or suffered ill-health. Big pharma are legally safe though.""",0.0,0.0,0,0.0,en,487496478,1464745757051961351,JamesHotham,https://twitter.com/JamesHotham/status/1464745757051961351,Negative
Sat Nov 27 23:59:32 +0000 2021,1.4647457386347315e+18,@DavidBellamyUK Anything but rare. I know more people who know someone who has had a vaccine reaction that people who know someone who has had Covid.,0.0,0.0,1,0.0,en,913176950419726337,1464370047225405443,Playful_Planets,https://twitter.com/Playful_Planets/status/1464745738634731528,Neutral
Sat Nov 27 23:59:30 +0000 2021,1.4647457295205455e+18,President Buhari challenges Universities to develop COVID-19 Vaccine https://t.co/5jGNzyHElG,0.0,0.0,0,0.0,en,3124150666,1464745729520545794,nglobalpatriot,https://twitter.com/nglobalpatriot/status/1464745729520545794,Neutral
Sat Nov 27 23:59:28 +0000 2021,1.464745723161989e+18,"NEW #COVID VARIANT “OMNICRON” DISCOVERED IN SOUTH AFRICA  Javid said, adding the variant identified in South Africa may be more transmissible"" than the Delta strain and that ""the vaccines that we currently have may be less effective.""  https://t.co/lPMudxX2SL 07""",0.0,1.0,2,3.0,en,289118612,1464745723161989127,TomthunkitsMind,https://twitter.com/TomthunkitsMind/status/1464745723161989127,Negative
Sat Nov 27 23:59:27 +0000 2021,1.4647457172227525e+18,Patients are dying because they would not have the Covid vaccine. This is madness  https://t.co/tuBhcrf8No,0.0,2.0,5,10.0,en,2414645220,1464745717222752264,thelonevirologi,https://twitter.com/thelonevirologi/status/1464745717222752264,Positive
Sat Nov 27 23:59:25 +0000 2021,1.4647457105916475e+18,"@MichaelKellyIC Did you know Ireland gave over 250,000 covid vaccines to UNICEF",0.0,1.0,0,0.0,en,1317111845627494400,1464278181402316820,Pinky20142,https://twitter.com/Pinky20142/status/1464745710591647748,Neutral
Sat Nov 27 23:59:16 +0000 2021,1.4647456710979912e+18,"since Tuesday, more than 10,000 appointments have been booked for children aged 5-11 to receive their first dose of the COVID-19 vaccine.""  For reference - that is over 18% of the 5-11 population in New Brunswick have already been booked for their first dose.""",0.0,0.0,3,25.0,en,727483,1464745671097991174,johnsgunn,https://twitter.com/johnsgunn/status/1464745671097991174,Neutral
Sat Nov 27 23:59:16 +0000 2021,1.4647456702841692e+18,"PUBLISH GRIFFINHEART NOVEMBER 2021 Big Shout out &amp  Thank You to China &amp  their CCP for the update on their BioWarfare Program by sharing the Covid Virus with us!!!  She’s going real strong thanks, morphing around the Vaccines &amp  “SAVVY CHALLENGED” Politicians &amp  So Called ...",0.0,1.0,0,0.0,en,1220730258,1464745670284169216,griffinhearts,https://twitter.com/griffinhearts/status/1464745670284169216,Neutral
Sat Nov 27 23:59:01 +0000 2021,1.4647456092948027e+18,"It's time for me not listen to any news anymore. I'm sick &amp  damn tired of hearing about variant's, covid, vaccines, &amp  boosters drilled into our heads. Going on 2 years of this shit. It's getting old! What ever they are up to with this shit F them all!",0.0,0.0,0,2.0,en,757385066490322945,1464745609294802944,1stopharness,https://twitter.com/1stopharness/status/1464745609294802944,Negative
Sat Nov 27 23:58:58 +0000 2021,1.4647455973872927e+18,EU eases its controls on COVID-19 vaccine exports https://t.co/aiisDSudi5,0.0,0.0,0,0.0,en,1295400634951311362,1464745597387292676,Amber67025072,https://twitter.com/Amber67025072/status/1464745597387292676,Neutral
Sat Nov 27 23:58:56 +0000 2021,1.4647455868260966e+18,"@VictoriaShirl17 @trevor8sinclair It's a load of rubbish posted by a guy that refers to the media as the fakestream media"" and who claims these people collapsing is linked to the Covid vaccine. without a shred of evidence 😂 I wouldn't listen to this guy if I were you""",0.0,0.0,0,0.0,en,1458028020556570628,1464248239927054341,remainacityzen,https://twitter.com/remainacityzen/status/1464745586826096641,Negative
Sat Nov 27 23:58:54 +0000 2021,1.4647455808154747e+18,If I don't get vaccinated I am 100% protected against the vaccine side effects and 99.8% protected against the Covid. Those are pretty good odds.,0.0,1.0,2,5.0,en,21789755,1464745580815474690,pir8gold,https://twitter.com/pir8gold/status/1464745580815474690,Positive
Sat Nov 27 23:58:50 +0000 2021,1.464745563006681e+18,"@FrankPiskorows1 I too had covid, 1 month before the epidemic. My brother has had it twice I didn’t get the vaccine for me. I work with vulnerable at risk people, my parents are also vulnerable. I couldn’t live with myself if I someone died but you’re right. It is your choice",0.0,0.0,0,1.0,en,82773616,1464713813094113284,sufaca,https://twitter.com/sufaca/status/1464745563006681093,Neutral
Sat Nov 27 23:58:47 +0000 2021,1.4647455491947397e+18,@ShiroSpirit @Stonekettle If you read her original tweet she’s talking about the annual flu vaccine not the Covid vaccine so she’s misinformed about the flu vaccine. She’s double vaccinated plus has the booster. Everyone’s piling on her because she’s misinformed. I’ll admit defeat on the definition,0.0,0.0,0,0.0,en,101404603,1464725847663915008,borealman63,https://twitter.com/borealman63/status/1464745549194739714,Positive
Sat Nov 27 23:58:45 +0000 2021,1.4647455425047631e+18,"#covid #vaccines might not work against #omicron, so take more vaccines.""  For those who haven't yet realised we're being played, can you see the illogical nature of this?""",0.0,0.0,0,2.0,en,2207032826,1464745542504763393,ChrisJNeedham,https://twitter.com/ChrisJNeedham/status/1464745542504763393,Neutral
Sat Nov 27 23:58:35 +0000 2021,1.4647454998698227e+18,"Most people in Africa have never been offered their first shot yet""  We have a serious global #CovidVaccine equity and distribution problem and the cycle will continue until we do something about it. #EpiTwitter #AcademicTwitter #MedTwitter  https://t.co/06eACryIBt https://t.co/1wUBcj8V6J""",0.0,0.0,1,5.0,en,76479803,1464745499869822979,amydjohn,https://twitter.com/amydjohn/status/1464745499869822979,Neutral
Sat Nov 27 23:58:34 +0000 2021,1.4647454966192415e+18,@mbobbish @rachael_katz That’s because the polio vaccine took years to develop and actually prevents the disease… the COVID vaccine doesn’t prevent it… stop lying!!!,0.0,1.0,0,1.0,en,1218784028733644805,1464467235607564290,SaucySaidIt,https://twitter.com/SaucySaidIt/status/1464745496619241477,Negative
Sat Nov 27 23:58:34 +0000 2021,1.464745496245903e+18,The “race” is trying to make as much $ as possible as fast as possible. There will NEVER be a vaccine that actually works against this virus: Race against time to tweak vaccines against Covid variant https://t.co/efEOqjvm0v via @MailOnline,0.0,0.0,0,2.0,en,827186265665712129,1464745496245903370,JackSledge007,https://twitter.com/JackSledge007/status/1464745496245903370,Negative
Sat Nov 27 23:58:33 +0000 2021,1.46474549151053e+18,The COVID vaccines were designed to fail https://t.co/YYsN6AiOUL,0.0,0.0,1,1.0,en,1452958721253023755,1464745491510530052,MedicusBogus,https://twitter.com/MedicusBogus/status/1464745491510530052,Negative
Sat Nov 27 23:58:30 +0000 2021,1.4647454784033792e+18,@sjredmond You DO KNOW vaxxed can get Covid and pass it on…right?  The vaccine doesn’t make you immune.  You are no better than any unvaxxed. 🤷‍♀️,0.0,0.0,0,0.0,en,109723221,1464678050566742016,kcpippy,https://twitter.com/kcpippy/status/1464745478403379203,Negative
Sat Nov 27 23:58:27 +0000 2021,1.4647454673093468e+18,Because of reluctance for vaccinations and vaccines unavailable throughout the world Covid variations are inevitable. They will be around for years. Due to Covid fatigue it’s likely experts are delaying the bad news. Vaccinations and boosters will be needed for years to come. 💉 https://t.co/oEU6XjaUiS,0.0,0.0,0,0.0,en,868456921690513408,1464745467309346817,docjnsuss,https://twitter.com/docjnsuss/status/1464745467309346817,Positive
Sat Nov 27 23:58:22 +0000 2021,1.4647454442868695e+18,man apperanty czech republic has the new mutation of covid  wtf is wrong with you guys can everyone just wear a fucking mask and get vaccine in this state god dam,0.0,0.0,0,0.0,en,829633878516183040,1464745444286869508,Tigris64_,https://twitter.com/Tigris64_/status/1464745444286869508,Neutral
Sat Nov 27 23:58:15 +0000 2021,1.4647454167260447e+18,"New Omicron vaccine will be ready in 100 days if current vaccine renders ineffective against new variant, Pfizer says https://t.co/ySxPGHrXpw COVID-19: New vaccines 'ready in 100 days' if Omicron variant is resistant to current jabs, Pfizer says https://t.co/huZzvY720K",1.0,0.0,3,7.0,en,1397883882339549190,1464745416726044672,URScrewed_,https://twitter.com/URScrewed_/status/1464745416726044672,Neutral
Sat Nov 27 23:58:10 +0000 2021,1.464745396052402e+18,"More than 4.25 billion people worldwide have have received one dose of Covid-19 vaccine (55.4% of world population). Well, Africa has the slowest vaccination rate of any continent (10.3%). Congo is the last country in the list with 0.1%.  https://t.co/JpHDU5g6Z1",0.0,0.0,0,0.0,en,1026991407595184128,1464745396052402181,Pablo_Saenz,https://twitter.com/Pablo_Saenz/status/1464745396052402181,Neutral
Sat Nov 27 23:58:10 +0000 2021,1.4647453934475717e+18,"@Mick_scroll Vast majority is mild in this age group. But rarely severe disease occurs- MIS-C &amp  covid pneumonia. If disease is preventable with a safe vaccine, the vaccine should be offerred.",0.0,2.0,0,2.0,en,987475948994875392,1464708317972860929,Fiona_M_Russell,https://twitter.com/Fiona_M_Russell/status/1464745393447571460,Positive
Sat Nov 27 23:58:03 +0000 2021,1.4647453677785702e+18,"@serentrippety Apologies I read this wrong. My friend died from covid recently, not from the vaccine. Haven't heard of a single person with a vax reaction worse than a sore arm and 1-2 days tiredness",0.0,0.0,0,1.0,en,1346843334480977925,1464402866047754250,MarlaBLovesYou,https://twitter.com/MarlaBLovesYou/status/1464745367778570243,Negative
Sat Nov 27 23:58:03 +0000 2021,1.4647453674386924e+18,"@TropicaliJaye Stop spreading fear like a typical vaccine Karen, the reported people who tested positive for this Omicron strain were vaccinated and not from South Africa. SA has low Covid-19 cases and low vaccination https://t.co/RUX5c9HqiW",0.0,0.0,0,1.0,en,1412959186510516224,1464271512454656003,Ceelos511,https://twitter.com/Ceelos511/status/1464745367438692355,Positive
Sat Nov 27 23:58:02 +0000 2021,1.4647453617469727e+18,"@covidgoesawayw1 @SusanStJames3_ I don’t think she spent on the spot. All of us that have had it know they don’t say you have the Covid delta variety, but they test randomly outside of hospitals and clinics. They always have. Also for the flu. It’s how they make vaccines…",0.0,1.0,0,0.0,en,1268212093821399040,1464724634214014976,Burrbur1,https://twitter.com/Burrbur1/status/1464745361746972674,Neutral
Sat Nov 27 23:57:57 +0000 2021,1.464745341136216e+18,"@jchris145 @MeghanMcCain What about the doctors losing their licenses for advocating covid treatments and vaccine injuries, do you listen to them with the same respect?!",0.0,0.0,0,1.0,en,3232898192,1464720686052691968,lovemycrystal,https://twitter.com/lovemycrystal/status/1464745341136216064,Neutral
Sat Nov 27 23:57:30 +0000 2021,1.464745227848196e+18,"@WSJ @WSJopinion Not true . He’s ordered mandates, gotten vaccines to people, told the truth about Covid.  In all ways he is better than Trump . The man is sane. Because Republicans started their foolish maskless   And no vaccine  BS as well as their lies about the election, they are the killers.",0.0,0.0,0,0.0,en,1009258158320160768,1464266489201049601,patriciaalane5,https://twitter.com/patriciaalane5/status/1464745227848196100,Positive
Sat Nov 27 23:57:26 +0000 2021,1.4647452113477015e+18,@BigWickNrG So me and everyone else should be forced to wear masks and get the vaccines?  I’m sorry your in that position I really am. But that’s not how it works bro. Wether I have a a mask or not you can surely still catch covid from me if I had it. Same if vaxxed.,0.0,0.0,0,0.0,en,1354824362591883270,1464663725495885828,web3isEz,https://twitter.com/web3isEz/status/1464745211347701761,Negative
Sat Nov 27 23:57:15 +0000 2021,1.4647451652648018e+18,@kenklippenstein Covid vaccine is the greatest vaccine campaign in human history.,0.0,0.0,0,0.0,en,2508699444,1464690392746631185,ScratchpenLives,https://twitter.com/ScratchpenLives/status/1464745165264801800,Positive
Sat Nov 27 23:57:12 +0000 2021,1.4647451528288256e+18,The COVID vaccines were designed to fail https://t.co/CQGAOWVd8L,0.0,0.0,0,0.0,en,959910867344281601,1464745152828825604,WAChase2,https://twitter.com/WAChase2/status/1464745152828825604,Negative
Sat Nov 27 23:57:10 +0000 2021,1.4647451416216453e+18,"20211127: CBC: Hospital's friendly huddles persuade more staff to get COVID-19 vaccinations [Sunnybrook Hospital trained peers to address concerns over the COVID-19 vaccine""""",0.0,0.0,0,0.0,en,29905232,1464745141621645318,johnndavis,https://twitter.com/johnndavis/status/1464745141621645318,Neutral
Sat Nov 27 23:57:05 +0000 2021,1.4647451238587597e+18,Should employers keep employees informed about cases among colleagues? Discuss… #covid #omicron #GetVaccinated #vaccine #variant #coronavirus #protectthevulnerable #wearamask,0.0,0.0,1,1.0,en,381200380,1464745123858759683,Farah_369,https://twitter.com/Farah_369/status/1464745123858759683,Neutral
Sat Nov 27 23:56:57 +0000 2021,1.4647450883373015e+18,"These are #matriculants, children, young adults attending.  The adults, parents can, should put a stop tonthis. #SafetyFirst #yourlifematters #covidvariant #BallitoRage to go ahead with vaccine certificates and rapid tests, despite new Covid-19 variant https://t.co/IUPzYeKKdN",1.0,0.0,0,0.0,en,440771116,1464745088337301508,gateway2africa,https://twitter.com/gateway2africa/status/1464745088337301508,Neutral
Sat Nov 13 23:59:45 +0000 2021,1.4596723635791872e+18,@jonnyr85 @candacecambden So if everyone in tesco has been vaccinated and someone gets covid then you will have to admit vaccine passports don't work. Right.,0.0,2.0,0,3.0,en,1370539137506406400,1459627482181738500,PixelPete2,https://twitter.com/PixelPete2/status/1459672363579187202,Negative
Sat Nov 13 23:59:18 +0000 2021,1.4596722483364083e+18,"My Super Hero grand nugget got his COVID vaccine in his Spider-Man outfit!! His words “I’m keeping people safe” You go, Super Hero!!!! ❤️ https://t.co/yFuXHp1eRc",0.0,1.0,1,6.0,en,388355283,1459672248336408582,DebAhlMurray,https://twitter.com/DebAhlMurray/status/1459672248336408582,Positive
Sat Nov 13 23:59:12 +0000 2021,1.4596722264631583e+18,@LouiKilleen @bookandthebone @jswhitten @bobpoe @SamIAm2021MD So you agree? Covid is much deadlier and therefore needs a vaccine? https://t.co/AvQZqMzFeQ,0.0,0.0,0,1.0,en,893143063589261313,1459051952831189013,vintagexpost,https://twitter.com/vintagexpost/status/1459672226463158276,Positive
Sat Nov 13 23:58:58 +0000 2021,1.459672166123774e+18,They had to be vaccinated for other things besides COVID before they got hired. The COVID vaccine was just added to the list of vaccines they needed to take in order to work. Why should the public feel guilty because they refused to comply with their job’s health policy?,0.0,1.0,0,1.0,en,214141493,1459672166123773955,KimMetalGuitars,https://twitter.com/KimMetalGuitars/status/1459672166123773955,Neutral
Sat Nov 13 23:58:36 +0000 2021,1.459672074100822e+18,COVID-19 vaccine weekly surveillance reports (weeks 39 to 45) - https://t.co/OzWl55tFfS https://t.co/q6RY1V5skA,0.0,0.0,0,0.0,en,153849341,1459672074100822018,flapsalipsalot,https://twitter.com/flapsalipsalot/status/1459672074100822018,Neutral
Sat Nov 13 23:58:33 +0000 2021,1.459672062801285e+18,"@AdamJFitzgerald @marshall_steven Your going to get Covid if your vaccinated or not that’s a fact! Why enforce an experimental vaccine on a group of people with a 99.99% chance of recovery, why not ivermectin, so many blind fools in Australia https://t.co/tQWOyADz61",0.0,0.0,0,0.0,en,1437336016893792260,1457216191206809603,bbold31862952,https://twitter.com/bbold31862952/status/1459672062801285121,Neutral
Sat Nov 13 23:58:29 +0000 2021,1.4596720438096443e+18,"@crypto_tomzte @zzazazz @RepThomasMassie Your last question is just preposterous. You think healthy people can’t spread Covid to others?Of course the vaccine doesn’t 100% protect from infection,but it makes the chance smaller,which lessens the spread. This is common knowledge,and it’s how vaccines have always worked🙄",0.0,1.0,0,0.0,en,1213970503406247936,1459502194256982025,mksc77,https://twitter.com/mksc77/status/1459672043809644550,Positive
Sat Nov 13 23:58:24 +0000 2021,1.4596720222843123e+18,@AmyPeikoff @RubinReport The incidence of myocarditis from the vaccines is about 0.007%. Incidence of myocarditis following a COVID infection: 0.045%.,0.0,0.0,0,0.0,en,913973973867749378,1459163836905234437,Sotto8686,https://twitter.com/Sotto8686/status/1459672022284312582,Neutral
Sat Nov 13 23:58:21 +0000 2021,1.459672009290494e+18,"THE VIRAL LOAD FROM THE DELTA VARIANT IS 1200 TIMES THAT OF COVID19 Due to the high number of unvaccinated people, COVID will continue to mutate. So, what may follow the Delta Variant could be far worse &amp  immune to the current vaccines. #DeltaVariant https://t.co/oAqFaTUhKm 15",1.0,0.0,0,1.0,en,289118612,1459672009290493960,TomthunkitsMind,https://twitter.com/TomthunkitsMind/status/1459672009290493960,Neutral
Sat Nov 13 23:58:18 +0000 2021,1.4596719967285535e+18,@HippyLotus @BigJigglyPanda This is an experimental vaccine that doesn’t stop you from getting Covid or from spreading it. The virus also does not affect young healthy people for the most part and we don’t know if the vaccine will have long term effects. There’s lots of reasons people are hesitant,0.0,0.0,0,0.0,en,3242783325,1459541507103412230,stephen_instict,https://twitter.com/stephen_instict/status/1459671996728553476,Neutral
Sat Nov 13 23:58:17 +0000 2021,1.4596719956463657e+18,"@GroverC19053922 Because the Covid Vax has killed more people than all other vaccines combined and that’s just the official count. Research the reliable sources, not the conspiracy types. It is a much lower risk for those at high risk for Covid, but shouldn’t be forced on the non at risk people.",0.0,1.0,0,0.0,en,1353455251899092995,1459132151652356096,Angelo_DeFl,https://twitter.com/Angelo_DeFl/status/1459671995646365702,Positive
Sat Nov 13 23:58:10 +0000 2021,1.4596719663617352e+18,"@NedSlandersYou @PeterLBrandt Acquired immunity is the same as the vaccine, just less risky. That is the entire premise behind vaccination.   There is no 'natural immunity'. Vaccine of virus: both work the same way. Getting covid to prevent covid just seems like a dumb plan.",0.0,0.0,0,0.0,en,2603421252,1459568279672918024,htltimor,https://twitter.com/htltimor/status/1459671966361735168,Neutral
Sat Nov 13 23:57:47 +0000 2021,1.459671867334312e+18,Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection https://t.co/UlteuLpju1,0.0,0.0,0,0.0,en,3620892256,1459671867334311942,ShananeBh,https://twitter.com/ShananeBh/status/1459671867334311942,Negative
Sat Nov 13 23:57:46 +0000 2021,1.459671864394064e+18,"NBC News reported that some people on social media were advocating that those who are vaccinated against COVID-19 have attempted to bathe in a substance called Borax. This substance will not remove a COVID-19 vaccine from a person's body, NBC News, Marketwatch, and doctors said.",0.0,0.0,0,0.0,en,3033735315,1459671864394063883,angel_star39,https://twitter.com/angel_star39/status/1459671864394063883,Negative
Sat Nov 13 23:57:39 +0000 2021,1.4596718341489787e+18,"@Patriot1776D @jeremy_hugh @mtgreenee I have several kids in my classes that have had the vaccine and are doing fine. Several that had Covid are not, however.",0.0,0.0,0,0.0,en,926259276556963846,1459510860993515522,Ann71281302,https://twitter.com/Ann71281302/status/1459671834148978698,Neutral
Sat Nov 13 23:57:36 +0000 2021,1.4596718233024102e+18,Ian Brown says he doesn’t need a vaccine because he has his own method of fighting off Covid 🤦‍♂️  https://t.co/KOLRvLRzlw,0.0,1.0,0,0.0,en,478676977,1459671823302410240,FFP83,https://twitter.com/FFP83/status/1459671823302410240,Neutral
Sat Nov 13 23:57:15 +0000 2021,1.45967173374131e+18,"please tell me this doesn't mean spare vials of the human vaccine. nothing would surprise me, is there even a difference?  '...many zoos have already begun using spare vials of the COVID vaccine to protect their animals as a precaution.'  https://t.co/Hr6g5dCH2u -Justin Klawans",0.0,0.0,0,0.0,en,2910617982,1459671724690075654,razzberry2u,https://twitter.com/razzberry2u/status/1459671733741309952,Neutral
Sat Nov 13 23:57:13 +0000 2021,1.4596717246900756e+18,the unvaxxed are not the threat.  BIGpharma's experimental shitshow IS  'Officials suspect the animals became infected after they received their first dose of an animal-specific version of the COVID-19 vaccine but before they received their second dose.'  https://t.co/X4amyFKqXE,0.0,1.0,0,0.0,en,2910617982,1459671724690075654,razzberry2u,https://twitter.com/razzberry2u/status/1459671724690075654,Neutral
Sat Nov 13 23:57:12 +0000 2021,1.4596717222993838e+18,@DanRather While Covid is rising AGAIN in 23 states for the 4th time!!!!  GET THE DANG VACCINE!!,1.0,6.0,0,2.0,en,37029980,1459349805721743366,lorigirl804,https://twitter.com/lorigirl804/status/1459671722299383811,Positive
Sat Nov 13 23:57:11 +0000 2021,1.4596717175724974e+18,DOJ says it will 'vigorously defend' Biden OSHA COVID-19 vaccine mandate in court.    No one is above the law not even Biden and his DOJ  https://t.co/aUIAd9Ap5L,0.0,2.0,2,2.0,en,1296526311155027970,1459671717572497414,CoverJoellen,https://twitter.com/CoverJoellen/status/1459671717572497414,Neutral
Sat Nov 13 23:57:07 +0000 2021,1.459671701478908e+18,Why do we the people allow the cutthroat capitalist insurance companies set up road blocks between the patients and their doctors ? Medicare for All would wipe out the greedy insurance companies like the vaccine kill the Covid virus... https://t.co/5AVqxJKFvE,0.0,0.0,0,0.0,en,4704614846,1459671701478907907,1Oddowl,https://twitter.com/1Oddowl/status/1459671701478907907,Positive
Sat Nov 13 23:57:03 +0000 2021,1.459671684663984e+18,"COVID-19 · Last night A person cannot remove a vaccine from their body once they have been injected, doctors and fact checkers report",0.0,0.0,1,1.0,en,3033735315,1459671684663984132,angel_star39,https://twitter.com/angel_star39/status/1459671684663984132,Neutral
Sat Nov 13 23:56:52 +0000 2021,1.4596716386063237e+18,Yet these medical groups still keep sending out emails - as recent as this past week- pushing these mofo Covid and flu vaccines - disgusting!!!!!! Monsters!!! Avoiding all medical groups sending me emails after I unsubscribed more than once and they don’t stop! @CareMountMed,0.0,0.0,1,0.0,en,1260350731477045249,1459671638606323715,Lioness55520944,https://twitter.com/Lioness55520944/status/1459671638606323715,Negative
Sat Nov 13 23:56:36 +0000 2021,1.459671572323709e+18,"@NedSlandersYou @PeterLBrandt Again: just use logic. How many vaccinated people are admitted to the ICU because of the vaccine? How many because of Covid?   I know everyone is worried about side effects, and I am not saying there aren't cases. Of course: no medicine is 100% safe. Just much, much less.",0.0,2.0,0,0.0,en,2603421252,1459568279672918024,htltimor,https://twitter.com/htltimor/status/1459671572323708937,Positive
Sat Nov 13 23:56:29 +0000 2021,1.4596715424811008e+18,YouTube suspends senator over Covid-19 vaccine video https://t.co/dsiWWwEsWy,0.0,0.0,0,0.0,en,832762842738667520,1459671542481100805,Sam12554430,https://twitter.com/Sam12554430/status/1459671542481100805,Neutral
Sat Nov 13 23:56:26 +0000 2021,1.4596715288204206e+18,99% Fully Vaccinated UC Berkeley Football Team Postpones Game Due to 44 COVID-19 Cases https://t.co/xqf7UlR9oF #covid #news #Vaccine,0.0,0.0,0,0.0,en,2738348281,1459671528820420611,hnkydory5,https://twitter.com/hnkydory5/status/1459671528820420611,Negative
Sat Nov 13 23:56:25 +0000 2021,1.4596715256997642e+18,"@Angela_C_Begbie @HowesTheBacon Think you're getting mixed up between vaccination &amp  cure, one is an injection, the other is what's injected... the COVID-19 vaccine isn't the 2nd, it's a immune booster to help your body fight the virus, it's not a cure for it, same as all Coronavirus, there is no cure yet 🙄",0.0,0.0,0,2.0,en,1087112574,1459445220920147969,solaidback69,https://twitter.com/solaidback69/status/1459671525699764225,Neutral
Sat Nov 13 23:56:22 +0000 2021,1.459671513687376e+18,@YTisdying @jroper @Gizmodo But the vaccine doesn't fully prevent you from transferring / getting covid,0.0,2.0,0,0.0,en,1323422196023365637,1459315600858046472,michaeljorson69,https://twitter.com/michaeljorson69/status/1459671513687375875,Neutral
Sat Nov 13 23:56:22 +0000 2021,1.4596715129533317e+18,And to think that I thought Eric Holder was the most partisan and political attorney justice in US history. Thank God this guy isn’t on the Supreme Court!  DOJ says it will 'vigorously defend' Biden OSHA COVID-19 vaccine mandate in court  https://t.co/JQWyxicMK6,0.0,0.0,0,0.0,en,1152608898186121216,1459671512953331714,conserv8320,https://twitter.com/conserv8320/status/1459671512953331714,Neutral
Sat Nov 13 23:56:17 +0000 2021,1.4596714907486372e+18,@merlinpatt77 @perryjordyn94 @Breaking911 The vaccines are shit. There effectiveness wanes heavily over a very short period of time. While natural immunity is much stronger. People that get the vax get covid all the time. While people that have already had covid don't get covid near as often!! Quit crying and get over it,0.0,0.0,0,0.0,en,4497353055,1458672599505027073,Maverickk324,https://twitter.com/Maverickk324/status/1459671490748637190,Negative
Sat Nov 13 23:56:16 +0000 2021,1.4596714850819973e+18,"@Wings2806 But it won't because the vaccines are crap, so you can all herd yourself into vaccinated-only enclaves and spread Covid to each other, while the rest of us get on with life freely, rid of your Covid and your bigotry.  It's a win-win for everyone.",0.0,1.0,0,3.0,en,1397696318840053764,1459650143779803140,GeneralRipper22,https://twitter.com/GeneralRipper22/status/1459671485081997314,Negative
Sat Nov 13 23:56:10 +0000 2021,1.4596714608097444e+18,"@3cctriumphs @jeremy_hugh @mtgreenee How do you know? You say “we don’t know the long term effects of the vaccine”, but do you know the long term effects of the virus? I have a kid now in class that had Covid 2 months ago and is still coughing up a lung every day.",0.0,0.0,0,0.0,en,926259276556963846,1459510860993515522,Ann71281302,https://twitter.com/Ann71281302/status/1459671460809744388,Positive
